x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
4.203502833843231201e-02,-4.035466766357421875e+01,3.750245703125000000e+04,3.750248046875000000e+04,-4.002930521188022084e+01,3.731050870841739379e+04,3.731053018152068398e+04
4.232693836092948914e-02,-3.994853210449218750e+01,3.673008593750000000e+04,3.673010937500000000e+04,-3.962529661739856124e+01,3.654007622515796538e+04,3.654009771065871610e+04
4.261884838342666626e-02,-3.951855850219726562e+01,3.593578125000000000e+04,3.593580078125000000e+04,-3.921187835135658162e+01,3.574781364237272646e+04,3.574783514817664400e+04
4.291075840592384338e-02,-3.906491470336914062e+01,3.511995312500000000e+04,3.511997265625000000e+04,-3.876187804881913479e+01,3.493415537316214613e+04,3.493417687765698065e+04
4.320266842842102051e-02,-3.858789443969726562e+01,3.428312109375000000e+04,3.428314062500000000e+04,-3.828913807621209742e+01,3.409960558279784163e+04,3.409962707949271135e+04
4.349457845091819763e-02,-3.808784484863281250e+01,3.342582031250000000e+04,3.342583984375000000e+04,-3.777291134226403813e+01,3.324464646086361608e+04,3.324466791984307201e+04
4.378648847341537476e-02,-3.756499099731445312e+01,3.254850585937500000e+04,3.254852539062500000e+04,-3.725525570976172673e+01,3.236982284869130308e+04,3.236984428769677106e+04
4.407839849591255188e-02,-3.701965332031250000e+01,3.165171289062500000e+04,3.165173242187500000e+04,-3.672913524927874818e+01,3.147565901353615482e+04,3.147568044325294613e+04
4.437030851840972900e-02,-3.645222091674804688e+01,3.073602929687500000e+04,3.073605078125000000e+04,-3.616419537853629151e+01,3.056265357433297322e+04,3.056267497052107865e+04
4.466221854090690613e-02,-3.586296844482421875e+01,2.980194335937500000e+04,2.980196484375000000e+04,-3.557733532424831679e+01,2.963137619384042773e+04,2.963139755205079928e+04
4.495412856340408325e-02,-3.525224304199218750e+01,2.885002148437500000e+04,2.885004296875000000e+04,-3.498522633141161009e+01,2.868239328442704937e+04,2.868241462095908355e+04
4.524603858590126038e-02,-3.462047958374023438e+01,2.788087500000000000e+04,2.788089453125000000e+04,-3.435829086090295448e+01,2.771623645861334444e+04,2.771625775464498656e+04
4.553794860839843750e-02,-3.396800231933593750e+01,2.689504687500000000e+04,2.689506640625000000e+04,-3.369405261755950676e+01,2.673349499145726440e+04,2.673351622490862064e+04
4.582985863089561462e-02,-3.329517745971679688e+01,2.589311523437500000e+04,2.589313671875000000e+04,-3.302540987183456167e+01,2.573477489085607885e+04,2.573479608158443443e+04
4.612176865339279175e-02,-3.260248184204101562e+01,2.487572460937500000e+04,2.487574609375000000e+04,-3.234011829769446678e+01,2.472066861481602973e+04,2.472068976883132927e+04
