# Field minima and maxima
# Time                	min(U)                	max(U)                
0.002974              	4.96668541222283e-01	2.76168284857525e+00
0.0029745             	4.97045223086400e-01	2.76134056935271e+00
0.002975              	4.97423437299236e-01	2.76101975265297e+00
0.0029755             	4.97802752311340e-01	2.76070760976951e+00
0.002976              	4.98183222221560e-01	2.76040227822152e+00
0.0029765             	4.98564866400551e-01	2.76005106113349e+00
0.002977              	4.98947687608646e-01	2.75968683296477e+00
0.0029775             	4.99331746491377e-01	2.75926136593504e+00
0.002978              	4.99717033099533e-01	2.75883910328832e+00
0.0029785             	5.00103459830503e-01	2.75842454146439e+00
0.002979              	5.00491018928092e-01	2.75801039052900e+00
0.0029795             	5.00799267951916e-01	2.75760007493718e+00
0.00298               	5.00867591287177e-01	2.75719000587588e+00
0.0029805             	5.00935982713461e-01	2.75678079386216e+00
0.002981              	5.01004494834733e-01	2.75637206218378e+00
0.0029815             	5.01073071595139e-01	2.75596332687140e+00
0.002982              	5.01141765423494e-01	2.75554834372660e+00
0.0029825             	5.01210554818818e-01	2.75513304627197e+00
0.002983              	5.01279466116693e-01	2.75471614767620e+00
0.0029835             	5.01348431125476e-01	2.75429896031454e+00
0.002984              	5.01417525823188e-01	2.75388067230602e+00
0.0029845             	5.01486615340596e-01	2.75346189106480e+00
0.002985              	5.01555823929146e-01	2.75304234415413e+00
0.0029855             	5.01625131992411e-01	2.75262225262880e+00
0.002986              	5.01694554939501e-01	2.75220137837987e+00
0.0029865             	5.01764090626410e-01	2.75177942840902e+00
0.002987              	5.01833759343900e-01	2.75135603810560e+00
0.0029875             	5.01903491587650e-01	2.75093083846300e+00
0.002988              	5.01973361268702e-01	2.75050142191579e+00
0.0029885             	5.02043506254839e-01	2.75006930230086e+00
0.002989              	5.02113820082669e-01	2.74963478609187e+00
0.0029895             	5.02184253896709e-01	2.74919714122542e+00
0.00299               	5.02254972532850e-01	2.74875546605545e+00
0.0029905             	5.02325713349827e-01	2.74830964727652e+00
0.002991              	5.02396635507261e-01	2.74785905092312e+00
0.0029915             	5.02467683356699e-01	2.74740331812457e+00
0.002992              	5.02538872015535e-01	2.74694211053839e+00
0.0029925             	5.02610115779994e-01	2.74647528347583e+00
0.002993              	5.02681533767909e-01	2.74600219591923e+00
0.0029935             	5.02753015353957e-01	2.74552291851055e+00
0.002994              	5.02824656055293e-01	2.74503684813505e+00
0.0029945             	5.02896328708754e-01	2.74454411544063e+00
0.002995              	5.02968138579833e-01	2.74404417525961e+00
0.0029955             	5.03039990499731e-01	2.74353718184507e+00
0.002996              	5.03111954420695e-01	2.74302271620369e+00
0.0029965             	5.03183913584797e-01	2.74250090034996e+00
0.002997              	5.03256198342274e-01	2.74331482385087e+00
0.0029975             	5.03328632639909e-01	2.74514425954882e+00
0.002998              	5.03401247085581e-01	2.74695101760015e+00
0.0029985             	5.03474090177563e-01	2.74873651781842e+00
0.002999              	5.03547036773013e-01	2.75049994822961e+00
0.0029995             	5.03620118215611e-01	2.75224171865282e+00
0.003                 	5.03693306808526e-01	2.75396167306750e+00
0.0030005             	5.03766600009759e-01	2.75566000509483e+00
0.003001              	5.03839951906217e-01	2.75733664674344e+00
0.0030015             	5.03913093010038e-01	2.75899168877852e+00
0.003002              	5.03986357294066e-01	2.76062512882795e+00
0.0030025             	5.04059736056812e-01	2.76223693546329e+00
0.003003              	5.04133210708053e-01	2.76382701809913e+00
0.0030035             	5.04206780326840e-01	2.76539523890199e+00
0.003004              	5.04280450062114e-01	2.76694137506634e+00
0.0030045             	5.04354199084868e-01	2.76846506393739e+00
0.003005              	5.04428024368517e-01	2.76996568599648e+00
0.0030055             	5.04501934463742e-01	2.77144220457658e+00
0.003006              	5.04575918772860e-01	2.77289275814716e+00
0.0030065             	5.04649946643138e-01	2.77431343469418e+00
0.003007              	5.04724021311253e-01	2.77570678743541e+00
0.0030075             	5.04798289002374e-01	2.77711829601501e+00
0.003008              	5.04872752700929e-01	2.77852700776348e+00
0.0030085             	5.04947397205784e-01	2.77992768981841e+00
0.003009              	5.05022204596800e-01	2.78132713204750e+00
0.0030095             	5.05097202497805e-01	2.78273783299661e+00
0.00301               	5.05172268285987e-01	2.78412221624872e+00
0.0030105             	5.05247364378035e-01	2.78548550215472e+00
0.003011              	5.05322515560381e-01	2.78682547009756e+00
0.0030115             	5.05397718212036e-01	2.78814345707886e+00
0.003012              	5.05472981257695e-01	2.78943969856936e+00
0.0030125             	5.05548294664663e-01	2.79071456097338e+00
0.003013              	5.05623661448013e-01	2.79196838295734e+00
0.0030135             	5.05699076669765e-01	2.79320150325736e+00
0.003014              	5.05774539399869e-01	2.79441424963354e+00
0.0030145             	5.05850047388406e-01	2.79560698674263e+00
0.003015              	5.05925614831578e-01	2.79677981980731e+00
0.0030155             	5.06001245712970e-01	2.79793243288580e+00
0.003016              	5.06076945096321e-01	2.79906558060772e+00
0.0030165             	5.06152703705014e-01	2.80017962340399e+00
0.003017              	5.06228299022200e-01	2.80127485673061e+00
0.0030175             	5.06303992785527e-01	2.80235159996461e+00
0.003018              	5.06379798936535e-01	2.80341007301699e+00
0.0030185             	5.06455651053720e-01	2.80444980813767e+00
0.003019              	5.06531525591687e-01	2.80547214673732e+00
0.0030195             	5.06607427973190e-01	2.80647692577681e+00
0.00302               	5.06683372839634e-01	2.80746456742506e+00
0.0030205             	5.06759386750702e-01	2.80843525520904e+00
0.003021              	5.06835459962925e-01	2.80938927483301e+00
0.0030215             	5.06911599699977e-01	2.81032683452382e+00
0.003022              	5.06987788699617e-01	2.81124815592578e+00
0.0030225             	5.07064096324826e-01	2.81215347946607e+00
0.003023              	5.07140465789770e-01	2.81304300650222e+00
0.0030235             	5.07216918017169e-01	2.81391689552795e+00
0.003024              	5.07293374858823e-01	2.81477524976037e+00
0.0030245             	5.07370075929408e-01	2.81561838772717e+00
0.003025              	5.07446639673705e-01	2.81644650859548e+00
0.0030255             	5.07523227407673e-01	2.81725982326328e+00
0.003026              	5.07599904645406e-01	2.81805854409656e+00
0.0030265             	5.07676714814747e-01	2.81884288888292e+00
0.003027              	5.07753735932986e-01	2.81961303484789e+00
0.0030275             	5.07830825845964e-01	2.82036915072205e+00
0.003028              	5.07907983242866e-01	2.82111142375339e+00
0.0030285             	5.07985214793375e-01	2.82184003340182e+00
0.003029              	5.08062521544330e-01	2.82255516464339e+00
0.0030295             	5.08139900887666e-01	2.82325699472275e+00
0.00303               	5.08217363758405e-01	2.82394566497371e+00
0.0030305             	5.08294902894000e-01	2.82462139296022e+00
0.003031              	5.08372506217996e-01	2.82528437434879e+00
0.0030315             	5.08450167865937e-01	2.82593478291015e+00
0.003032              	5.08527898065594e-01	2.82657278373255e+00
0.0030325             	5.08605685838206e-01	2.82719854117884e+00
0.003033              	5.08683535534500e-01	2.82781219348094e+00
0.0030335             	5.08761450551616e-01	2.82841392967602e+00
0.003034              	5.08839429381466e-01	2.82900389757617e+00
0.0030345             	5.08917482749442e-01	2.82958226002374e+00
0.003035              	5.08995598766724e-01	2.83014917186909e+00
0.0030355             	5.09073780028900e-01	2.83070478814774e+00
0.003036              	5.09152023259532e-01	2.83124925915359e+00
0.0030365             	5.09230305340706e-01	2.83178273030026e+00
0.003037              	5.09308642762204e-01	2.83230541782118e+00
0.0030375             	5.09387043405697e-01	2.83281766945094e+00
0.003038              	5.09465489429195e-01	2.83331949653539e+00
0.0030385             	5.09544151543624e-01	2.83381065648190e+00
0.003039              	5.09622875977877e-01	2.83429095525648e+00
0.0030395             	5.09701694154572e-01	2.83476129455925e+00
0.00304               	5.09780671820711e-01	2.83522114150814e+00
0.0030405             	5.09859328979485e-01	2.83572757576089e+00
0.003041              	5.09938056335146e-01	2.83622624287968e+00
0.0030415             	5.10016504369349e-01	2.83675296506901e+00
0.003042              	5.10095002020273e-01	2.83727201293015e+00
0.0030425             	5.10173525332657e-01	2.83778191749850e+00
0.003043              	5.10252118300601e-01	2.83828220842034e+00
0.0030435             	5.10330783301712e-01	2.83877233053114e+00
0.003044              	5.10409510752013e-01	2.83925191685575e+00
0.0030445             	5.10488330530518e-01	2.83972070883851e+00
0.003045              	5.10567167220875e-01	2.84018400238850e+00
0.0030455             	5.10646077102183e-01	2.84063698311359e+00
0.003046              	5.10724953221243e-01	2.84108085669249e+00
0.0030465             	5.10803889039438e-01	2.84151446240922e+00
0.003047              	5.10882882015675e-01	2.84193766038373e+00
0.0030475             	5.10961950512384e-01	2.84235047552534e+00
0.003048              	5.11041068144140e-01	2.84275299533731e+00
